SKU_ID,SKU_Category,Subdivision,Supplier_ID,Date,Lifecycle_Phase,Forecast,Actual_Demand,Demand_Fluctuation,Lead_Time_Days,On_Hand_Inventory,Remaining_Shelf_Life_Months,Total_Shelf_Life_Months,Last_Sales_Date,Forecast_Accuracy,Safety_Stock,Reorder_Point,Excess_Stock,Obsolete_Inventory_Value,Carrying_Cost,Obsolete_Inventory_Writeoff,Defective_Rate,Target_Service_Level,Return_Rate,Unit_Cost,Handling_Cost_Per_Unit,Warehouse_Utilization_Percentage
SKU_0022,Fast-Moving,Specialty Chemicals,SUP_018,2022-04-30,Maturity,314.9,387.24,-11.8,31,449.64,11,18,2022-01-14,0.77,12,137,62.4,0.0,8.99,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Petrochemicals,SUP_016,2022-05-31,Maturity,156.65,150.07,-2.85,40,178.87,6,12,2022-03-04,0.96,12,137,28.8,0.0,3.58,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Industrial Gases,SUP_008,2022-06-30,Introduction,155.79,154.52,24.89,39,226.28,7,12,2022-05-15,0.99,12,137,71.76,0.0,4.53,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Specialty Chemicals,SUP_009,2022-07-31,Growth,123.37,125.83,4.57,6,163.78,2,6,2022-02-22,0.98,12,137,37.95,0.0,3.28,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Pharmaceuticals,SUP_015,2022-08-31,Introduction,465.8,470.75,-11.6,13,524.27,9,12,2022-08-24,0.99,12,137,53.52,0.0,10.49,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Pharmaceuticals,SUP_003,2022-09-30,Maturity,349.95,356.41,52.95,26,406.38,16,18,2022-07-11,0.98,12,137,49.96,0.0,8.13,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Agrochemicals,SUP_015,2022-10-31,Maturity,130.64,106.06,-6.16,9,131.46,11,12,2022-07-18,0.81,12,137,25.39,0.0,2.63,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Pharmaceuticals,SUP_013,2022-11-30,Decline,339.34,345.09,21.44,18,430.43,12,12,2022-07-07,0.98,12,137,85.35,78.39,8.61,62.71,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Specialty Chemicals,SUP_010,2022-12-31,Growth,277.9,246.66,45.8,14,278.56,7,18,2022-07-19,0.89,12,137,31.9,0.0,5.57,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Specialty Chemicals,SUP_014,2023-01-31,Introduction,252.34,241.38,10.34,7,317.61,2,12,2022-12-25,0.96,12,137,76.23,0.0,6.35,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Specialty Chemicals,SUP_007,2023-02-28,Maturity,498.28,531.41,-12.12,15,756.58,0,6,2022-11-20,0.93,12,137,225.17,0.0,15.13,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Industrial Gases,SUP_003,2023-03-31,Maturity,517.21,491.99,77.21,13,638.75,16,24,2022-12-10,0.95,12,137,146.77,0.0,12.78,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Specialty Chemicals,SUP_010,2023-04-30,Maturity,222.19,217.48,10.99,19,299.41,5,12,2023-01-05,0.98,12,137,81.93,0.0,5.99,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Agrochemicals,SUP_010,2023-05-31,Maturity,294.54,283.97,4.14,8,368.54,6,12,2023-05-06,0.96,12,137,84.58,0.0,7.37,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Specialty Chemicals,SUP_004,2023-06-30,Decline,162.12,186.94,22.42,25,257.76,19,24,2023-06-21,0.85,12,137,70.82,67.09,5.16,53.67,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Agrochemicals,SUP_016,2023-07-31,Introduction,176.23,157.77,11.83,40,217.06,8,12,2023-04-25,0.9,12,137,59.29,0.0,4.34,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Agrochemicals,SUP_010,2023-08-31,Growth,340.75,371.48,13.15,5,514.58,15,18,2023-03-22,0.91,12,137,143.1,0.0,10.29,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Petrochemicals,SUP_016,2023-09-30,Decline,154.61,173.62,22.61,40,229.23,16,18,2023-07-29,0.88,12,137,55.61,70.55,4.58,56.44,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Pharmaceuticals,SUP_014,2023-10-31,Maturity,313.07,319.54,-11.43,28,458.53,11,12,2023-07-04,0.98,12,137,138.99,0.0,9.17,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Petrochemicals,SUP_013,2023-11-30,Introduction,266.16,233.76,23.06,40,266.3,24,24,2023-07-27,0.88,12,137,32.54,0.0,5.33,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0022,Fast-Moving,Specialty Chemicals,SUP_013,2023-12-31,Introduction,292.72,297.75,-3.18,14,406.29,13,24,2023-10-08,0.98,12,137,108.54,0.0,8.13,0.0,0.041,0.86,0.06,97.78,1.96,88.1
SKU_0023,Fast-Moving,Industrial Gases,SUP_005,2022-01-31,Decline,331.18,318.73,-5.42,7,421.77,14,24,2021-10-27,0.96,47,57,103.04,124.08,8.44,99.26,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Pharmaceuticals,SUP_014,2022-02-28,Maturity,476.86,449.48,23.66,31,667.29,15,24,2022-01-05,0.94,47,57,217.82,0.0,13.35,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Specialty Chemicals,SUP_010,2022-03-31,Introduction,456.17,488.62,95.37,29,673.67,4,12,2022-01-01,0.93,47,57,185.04,0.0,13.47,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Specialty Chemicals,SUP_014,2022-04-30,Maturity,559.98,602.17,41.88,14,777.05,0,6,2022-02-28,0.92,47,57,174.87,0.0,15.54,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Petrochemicals,SUP_020,2022-05-31,Maturity,179.38,198.24,4.48,8,282.12,12,18,2022-01-21,0.89,47,57,83.88,0.0,5.64,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Industrial Gases,SUP_019,2022-06-30,Decline,434.16,415.23,-11.34,39,492.59,7,12,2022-01-10,0.96,47,57,77.36,76.52,9.85,61.22,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Industrial Gases,SUP_008,2022-07-31,Introduction,433.83,433.56,12.53,25,497.77,20,24,2022-02-26,1.0,47,57,64.21,0.0,9.96,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Specialty Chemicals,SUP_007,2022-08-31,Maturity,176.49,165.12,7.09,39,195.89,15,18,2022-07-06,0.94,47,57,30.77,0.0,3.92,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Industrial Gases,SUP_010,2022-09-30,Growth,283.8,287.9,51.7,15,412.35,16,18,2022-05-27,0.99,47,57,124.45,0.0,8.25,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Specialty Chemicals,SUP_015,2022-10-31,Maturity,247.76,228.84,3.56,24,316.92,17,18,2022-10-11,0.92,47,57,88.08,0.0,6.34,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Agrochemicals,SUP_004,2022-11-30,Introduction,416.0,385.59,-10.0,8,466.48,24,24,2022-11-28,0.93,47,57,80.9,0.0,9.33,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Industrial Gases,SUP_011,2022-12-31,Introduction,493.81,488.52,35.11,37,573.29,7,18,2022-07-08,0.99,47,57,84.77,0.0,11.47,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Agrochemicals,SUP_012,2023-01-31,Maturity,632.15,595.52,51.35,27,748.12,8,18,2022-12-08,0.94,47,57,152.59,0.0,14.96,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Pharmaceuticals,SUP_012,2023-02-28,Maturity,461.26,442.36,-10.64,28,545.49,15,24,2022-10-01,0.96,47,57,103.13,0.0,10.91,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Industrial Gases,SUP_011,2023-03-31,Decline,288.79,257.71,15.99,30,362.06,0,6,2023-01-23,0.89,47,57,104.35,79.01,7.24,63.21,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Petrochemicals,SUP_012,2023-04-30,Introduction,390.55,385.67,-10.95,27,565.94,11,18,2023-03-05,0.99,47,57,180.27,0.0,11.32,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Pharmaceuticals,SUP_003,2023-05-31,Maturity,569.31,560.34,19.31,30,692.88,6,12,2022-12-15,0.98,47,57,132.53,0.0,13.86,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Specialty Chemicals,SUP_012,2023-06-30,Decline,178.19,212.94,-6.61,17,239.19,7,12,2023-01-24,0.8,47,57,26.25,21.58,4.78,17.27,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Pharmaceuticals,SUP_008,2023-07-31,Introduction,178.32,194.03,7.82,18,225.94,14,18,2023-07-09,0.91,47,57,31.92,0.0,4.52,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Agrochemicals,SUP_020,2023-08-31,Growth,353.0,317.4,9.8,33,391.33,21,24,2023-06-08,0.9,47,57,73.94,0.0,7.83,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Industrial Gases,SUP_019,2023-09-30,Introduction,163.66,158.19,5.26,28,225.55,10,12,2023-05-04,0.97,47,57,67.36,0.0,4.51,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Agrochemicals,SUP_007,2023-10-31,Maturity,462.35,414.87,-9.25,29,541.43,11,12,2023-10-05,0.9,47,57,126.57,0.0,10.83,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Specialty Chemicals,SUP_016,2023-11-30,Introduction,431.77,457.37,-10.43,9,561.25,24,24,2023-09-04,0.94,47,57,103.88,0.0,11.23,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0023,Fast-Moving,Specialty Chemicals,SUP_013,2023-12-31,Growth,183.1,161.43,-12.7,25,185.9,1,12,2023-12-21,0.88,47,57,24.46,0.0,3.72,0.0,0.013,0.91,0.05,29.27,0.54,59.58
SKU_0024,Fast-Moving,Petrochemicals,SUP_015,2022-01-31,Introduction,522.67,520.78,8.97,18,622.41,0,6,2022-01-05,1.0,14,131,101.63,0.0,12.45,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Industrial Gases,SUP_011,2022-02-28,Decline,394.65,405.22,-5.75,11,462.68,0,6,2021-12-21,0.97,14,131,57.46,56.23,9.25,44.99,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Specialty Chemicals,SUP_003,2022-03-31,Growth,386.45,387.05,74.05,34,530.66,0,6,2021-11-20,1.0,14,131,143.62,0.0,10.61,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Industrial Gases,SUP_001,2022-04-30,Maturity,446.75,429.94,28.75,20,570.1,11,18,2022-01-27,0.96,14,131,140.15,0.0,11.4,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Petrochemicals,SUP_018,2022-05-31,Decline,569.08,599.84,43.28,13,835.71,12,18,2022-01-17,0.95,14,131,235.86,240.18,16.71,192.14,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Industrial Gases,SUP_003,2022-06-30,Introduction,280.46,251.23,54.96,39,316.1,7,12,2022-05-06,0.9,14,131,64.87,0.0,6.32,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Pharmaceuticals,SUP_004,2022-07-31,Maturity,403.88,374.85,30.98,27,523.37,2,6,2022-05-27,0.93,14,131,148.51,0.0,10.47,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Agrochemicals,SUP_002,2022-08-31,Growth,194.07,249.52,15.27,17,311.92,21,24,2022-05-26,0.71,14,131,62.4,0.0,6.24,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Petrochemicals,SUP_009,2022-09-30,Introduction,290.09,209.91,16.19,25,234.68,16,18,2022-08-20,0.72,14,131,24.77,0.0,4.69,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Pharmaceuticals,SUP_019,2022-10-31,Maturity,489.88,508.34,-22.72,11,587.87,17,18,2022-05-12,0.96,14,131,79.53,0.0,11.76,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Specialty Chemicals,SUP_003,2022-11-30,Growth,490.91,431.88,17.91,13,484.76,12,12,2022-09-23,0.88,14,131,52.88,0.0,9.7,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Pharmaceuticals,SUP_020,2022-12-31,Introduction,320.48,267.51,47.68,13,317.37,0,6,2022-07-04,0.83,14,131,49.86,0.0,6.35,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Specialty Chemicals,SUP_010,2023-01-31,Maturity,537.08,538.31,47.58,19,618.34,0,6,2023-01-14,1.0,14,131,80.03,0.0,12.37,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Pharmaceuticals,SUP_012,2023-02-28,Growth,527.83,518.25,-4.57,18,584.38,3,12,2022-12-08,0.98,14,131,66.14,0.0,11.69,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Agrochemicals,SUP_007,2023-03-31,Decline,142.8,147.61,21.6,14,181.69,0,6,2022-12-19,0.97,14,131,34.08,23.89,3.63,19.11,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Industrial Gases,SUP_007,2023-04-30,Decline,304.39,297.88,9.59,6,434.1,17,24,2022-12-17,0.98,14,131,136.22,106.15,8.68,84.92,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Industrial Gases,SUP_013,2023-05-31,Maturity,520.05,495.06,-2.45,5,713.96,18,24,2022-12-30,0.95,14,131,218.9,0.0,14.28,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Agrochemicals,SUP_009,2023-06-30,Decline,453.61,531.4,37.21,5,673.9,7,12,2023-02-24,0.83,14,131,142.5,148.23,13.48,118.59,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Agrochemicals,SUP_017,2023-07-31,Growth,310.67,295.42,27.47,14,396.07,2,6,2023-05-29,0.95,14,131,100.66,0.0,7.92,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Agrochemicals,SUP_007,2023-08-31,Maturity,244.84,222.53,10.84,20,322.99,21,24,2023-07-22,0.91,14,131,100.46,0.0,6.46,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Agrochemicals,SUP_011,2023-09-30,Maturity,414.08,444.24,68.48,12,633.16,22,24,2023-08-14,0.93,14,131,188.92,0.0,12.66,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Petrochemicals,SUP_019,2023-10-31,Introduction,154.94,169.65,9.74,37,218.05,5,6,2023-07-14,0.91,14,131,48.4,0.0,4.36,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Specialty Chemicals,SUP_016,2023-11-30,Maturity,399.75,413.21,11.45,6,561.89,12,12,2023-11-21,0.97,14,131,148.68,0.0,11.24,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0024,Fast-Moving,Specialty Chemicals,SUP_011,2023-12-31,Growth,652.63,684.19,124.63,23,979.58,0,6,2023-08-25,0.95,14,131,295.39,0.0,19.59,0.0,0.049,0.95,0.05,31.69,1.45,72.47
SKU_0025,Fast-Moving,Industrial Gases,SUP_010,2022-01-31,Maturity,387.38,406.55,-10.82,17,473.34,8,18,2021-12-10,0.95,23,130,66.79,0.0,9.47,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Industrial Gases,SUP_018,2022-02-28,Growth,212.87,173.68,-8.23,12,234.27,9,18,2021-12-29,0.82,23,130,60.59,0.0,4.69,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Agrochemicals,SUP_008,2022-03-31,Decline,244.11,249.08,38.91,11,340.28,0,6,2022-01-24,0.98,23,130,91.2,118.3,6.81,94.64,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Specialty Chemicals,SUP_016,2022-04-30,Growth,517.78,511.52,0.78,5,723.15,5,12,2022-03-20,0.99,23,130,211.63,0.0,14.46,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Industrial Gases,SUP_019,2022-05-31,Growth,191.94,191.62,13.74,35,277.07,18,24,2022-05-09,1.0,23,130,85.44,0.0,5.54,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Petrochemicals,SUP_010,2022-06-30,Maturity,462.74,421.55,-11.36,24,504.4,13,18,2022-03-07,0.91,23,130,82.84,0.0,10.09,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Pharmaceuticals,SUP_017,2022-07-31,Growth,214.6,259.74,-2.1,22,355.66,2,6,2022-06-07,0.79,23,130,95.92,0.0,7.11,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Specialty Chemicals,SUP_008,2022-08-31,Growth,563.13,539.11,43.93,18,678.93,21,24,2022-04-16,0.96,23,130,139.82,0.0,13.58,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Agrochemicals,SUP_013,2022-09-30,Maturity,590.99,637.49,40.19,34,929.07,10,12,2022-07-29,0.92,23,130,291.59,0.0,18.58,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Petrochemicals,SUP_020,2022-10-31,Introduction,557.91,509.09,9.01,24,632.93,11,12,2022-09-25,0.91,23,130,123.84,0.0,12.66,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Pharmaceuticals,SUP_010,2022-11-30,Introduction,439.45,420.77,30.25,29,516.3,18,18,2022-10-06,0.96,23,130,95.53,0.0,10.33,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Industrial Gases,SUP_015,2022-12-31,Introduction,518.21,520.08,-17.49,14,607.35,1,12,2022-08-27,1.0,23,130,87.27,0.0,12.15,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Specialty Chemicals,SUP_006,2023-01-31,Maturity,159.78,194.71,0.28,29,261.69,14,24,2022-10-25,0.78,23,130,66.98,0.0,5.23,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Specialty Chemicals,SUP_017,2023-02-28,Introduction,525.81,517.4,16.51,14,585.53,3,12,2023-01-13,0.98,23,130,68.13,0.0,11.71,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Petrochemicals,SUP_020,2023-03-31,Growth,526.67,507.26,85.57,17,722.08,16,24,2022-11-15,0.96,23,130,214.82,0.0,14.44,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Agrochemicals,SUP_019,2023-04-30,Maturity,221.27,194.63,1.67,15,287.07,5,12,2023-02-21,0.88,23,130,92.45,0.0,5.74,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Agrochemicals,SUP_010,2023-05-31,Growth,410.41,426.15,0.01,25,474.45,0,6,2023-03-03,0.96,23,130,48.29,0.0,9.49,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Specialty Chemicals,SUP_008,2023-06-30,Maturity,339.57,356.25,60.17,38,401.87,19,24,2023-02-15,0.95,23,130,45.62,0.0,8.04,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Industrial Gases,SUP_011,2023-07-31,Maturity,540.75,524.52,23.75,31,643.54,20,24,2023-07-25,0.97,23,130,119.02,0.0,12.87,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Pharmaceuticals,SUP_005,2023-08-31,Growth,398.29,435.64,13.29,39,607.09,21,24,2023-05-18,0.91,23,130,171.45,0.0,12.14,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Pharmaceuticals,SUP_013,2023-09-30,Introduction,524.86,560.6,25.46,24,743.2,22,24,2023-09-30,0.93,23,130,182.6,0.0,14.86,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Petrochemicals,SUP_012,2023-10-31,Decline,483.92,502.77,-15.48,9,705.15,11,12,2023-09-20,0.96,23,130,202.38,161.05,14.1,128.84,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Agrochemicals,SUP_016,2023-11-30,Decline,402.71,355.78,-0.49,8,424.66,18,18,2023-11-17,0.88,23,130,68.89,56.7,8.49,45.36,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0025,Fast-Moving,Specialty Chemicals,SUP_018,2023-12-31,Maturity,356.21,382.02,65.81,34,517.92,0,6,2023-08-12,0.93,23,130,135.89,0.0,10.36,0.0,0.043,0.87,0.05,44.85,1.73,88.28
SKU_0026,Fast-Moving,Pharmaceuticals,SUP_013,2022-01-31,Decline,116.25,107.88,-2.55,35,160.89,8,18,2021-09-25,0.93,25,58,53.0,64.02,3.22,51.22,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Agrochemicals,SUP_004,2022-02-28,Maturity,595.46,556.39,5.06,15,742.79,9,18,2022-01-03,0.93,25,58,186.4,0.0,14.86,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Industrial Gases,SUP_002,2022-03-31,Introduction,504.61,527.89,48.11,18,747.87,4,12,2022-02-08,0.95,25,58,219.98,0.0,14.96,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Specialty Chemicals,SUP_016,2022-04-30,Growth,491.38,488.46,29.38,37,723.24,17,24,2022-04-22,0.99,25,58,234.78,0.0,14.46,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Industrial Gases,SUP_001,2022-05-31,Growth,396.23,404.17,-7.47,9,453.52,12,18,2021-12-16,0.98,25,58,49.34,0.0,9.07,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Industrial Gases,SUP_013,2022-06-30,Decline,177.72,192.23,-8.18,13,243.74,7,12,2022-06-23,0.92,25,58,51.51,62.14,4.87,49.72,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Petrochemicals,SUP_019,2022-07-31,Introduction,592.69,565.09,44.89,7,820.34,20,24,2022-04-19,0.95,25,58,255.26,0.0,16.41,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Pharmaceuticals,SUP_011,2022-08-31,Decline,404.15,417.45,15.85,5,485.19,15,18,2022-08-07,0.97,25,58,67.74,87.43,9.7,69.94,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Pharmaceuticals,SUP_014,2022-09-30,Maturity,214.7,199.27,36.5,36,289.66,10,12,2022-06-05,0.93,25,58,90.4,0.0,5.79,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Petrochemicals,SUP_009,2022-10-31,Maturity,507.79,509.83,16.09,20,752.01,17,18,2022-09-19,1.0,25,58,242.18,0.0,15.04,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Pharmaceuticals,SUP_002,2022-11-30,Maturity,310.45,279.47,-9.65,16,338.09,18,18,2022-10-22,0.9,25,58,58.63,0.0,6.76,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Industrial Gases,SUP_007,2022-12-31,Maturity,406.56,420.05,-3.74,19,524.48,7,18,2022-12-27,0.97,25,58,104.43,0.0,10.49,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Industrial Gases,SUP_018,2023-01-31,Introduction,538.11,473.65,1.31,37,672.75,8,18,2022-12-05,0.88,25,58,199.1,0.0,13.45,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Agrochemicals,SUP_020,2023-02-28,Introduction,587.54,583.21,1.94,12,687.98,0,6,2022-11-15,0.99,25,58,104.78,0.0,13.76,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Specialty Chemicals,SUP_004,2023-03-31,Introduction,121.55,159.32,-6.05,32,215.92,4,12,2023-02-28,0.69,25,58,56.6,0.0,4.32,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Agrochemicals,SUP_017,2023-04-30,Introduction,145.1,166.72,10.7,37,238.44,5,12,2022-11-25,0.85,25,58,71.72,0.0,4.77,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Industrial Gases,SUP_017,2023-05-31,Maturity,363.08,345.78,-5.42,12,481.62,0,6,2023-02-28,0.95,25,58,135.84,0.0,9.63,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Petrochemicals,SUP_002,2023-06-30,Growth,594.97,586.01,108.77,34,850.11,1,6,2023-01-18,0.98,25,58,264.1,0.0,17.0,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Specialty Chemicals,SUP_001,2023-07-31,Growth,177.56,142.94,5.96,13,164.99,20,24,2023-02-11,0.8,25,58,22.06,0.0,3.3,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Industrial Gases,SUP_018,2023-08-31,Introduction,403.65,378.06,24.15,39,513.55,15,18,2023-05-11,0.94,25,58,135.49,0.0,10.27,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Specialty Chemicals,SUP_001,2023-09-30,Maturity,363.49,373.43,7.09,37,434.83,4,6,2023-04-16,0.97,25,58,61.4,0.0,8.7,0.0,0.011,0.95,0.06,17.33,1.65,54.87
SKU_0026,Fast-Moving,Petrochemicals,SUP_001,2023-10-31,Growth,115.79,158.61,-3.01,5,180.08,17,18,2023-08-16,0.63,25,58,21.47,0.0,3.6,0.0,0.011,0.95,0.06,17.33,1.65,54.87
